4	3
10907199836508	0.438534	64
10907199836651	0.011856	326
7	6
10925947758166	1.316986	601
10925947759749	1.273869	858
10925947759105	1.091019	577
10925947760092	0.898067	579
10925947759919	0.499149	856
10925947759988	0.218868	604
10925947915507	-1.579048	862
10925947759329	2.112541	333
10925947759538	1.980469	91
10925947758635	1.439857	324
10925947777551	-0.635303	68
10925947767293	-1.142735	103
10925947774217	-1.893524	92
5	4
10926179275565	2.335960	609
10926179276020	1.148647	834
10926179278552	0.141872	585
10926179277995	0.110134	612
10926179277609	0.073837	838
10926179277977	3.079273	122
10926179274879	2.778957	348
10926179278611	1.489040	125
10926179280974	-0.869587	345
7	8
10935859948563	-0.294746	842
10935859967306	-0.381596	631
10935859964606	-0.461536	857
10935859960780	-0.567501	846
10935859950466	-0.644623	849
10935859957542	-0.843803	860
10935859956778	-1.008461	884
10935859945657	5.576092	369
10935859947459	2.415482	113
10935859947556	0.894890	110
10935859950618	0.834591	122
10935859951084	0.666607	121
10935859946915	0.491226	112
10935859948478	-0.081902	365
10935859973162	-0.229389	377
3	4
10948193442599	2.713467	854
10948193442803	2.230042	586
10948193443882	0.105759	851
10948193441163	3.763851	68
10948193439621	2.141117	353
10948193440922	1.214222	329
10948193442733	-0.186935	72
6	4
10951652992562	3.014179	875
10951652993544	1.054447	581
10951652994072	0.767937	586
10951652997249	-0.069649	888
10951653001637	-0.480499	878
10951652998021	-0.792870	884
10951652995523	1.600143	78
10951652995703	1.005470	358
10951652995609	0.613579	378
10951652996515	-0.321629	84
5	4
10952682726790	4.144821	586
10952682727704	2.783989	576
10952682727163	1.996155	845
10952682728704	0.546124	859
10952682744708	-0.729774	581
10952682726653	5.536358	323
10952682729395	1.070808	332
10952682729741	0.255444	96
10952682732194	-0.360641	321
4	4
10956014407951	2.151218	880
10956014407191	0.956738	608
10956014409932	-0.023033	603
10956014415199	-0.561081	879
10956014411305	2.528545	67
10956014411043	1.462830	381
10956014412345	0.985352	377
10956014413727	0.335201	76
3	3
10967474342042	3.908211	610
10967474343207	0.709297	611
10967474362226	-0.584724	614
10967474347691	0.619999	122
10967474326073	-0.279476	349
10967474351057	-0.291336	125
4	4
10981762377688	3.055237	862
10981762378795	1.847652	603
10981762380439	1.208416	858
10981762378168	1.051109	608
10981762378308	3.923477	81
10981762380292	2.095325	373
10981762380815	1.295635	376
10981762381200	1.085972	87
2	5
10984427485535	0.980656	607
10984427501659	-0.440311	587
10984427489832	3.278408	80
10984427490013	1.937752	381
10984427489791	1.526310	377
10984427492457	0.517609	64
10984427515185	-0.763870	369
4	2
10999934610928	1.473988	882
10999934611364	1.014683	634
10999934612558	0.625202	637
10999934613228	0.356300	891
10999934611709	2.412327	382
10999934611930	1.438480	113
3	4
11004473031687	0.848881	581
11004473031855	0.717342	840
11004473032062	0.682480	586
11004473032258	3.682049	330
11004473033520	1.529072	67
11004473032556	1.287258	320
11004473034729	0.975597	65
2	3
11007767830801	1.536301	594
11007767831930	-0.217262	593
11007767831072	1.451141	355
11007767832033	1.030117	83
11007767839673	-0.580460	354
3	3
11012954956417	2.986427	628
11012954956125	2.826340	894
11012954957917	0.627205	841
11012954959211	1.388466	102
11012954960041	0.480160	98
11012954960703	-0.046253	324
3	2
11015277940123	-0.338638	832
11015277936423	-0.558552	852
11015278076458	-0.655949	632
11015277934212	0.093731	322
11015278052442	-0.286888	379
3	4
11018798196728	2.633362	873
11018798198014	1.128529	625
11018798200747	0.268063	871
11018798197574	1.224056	356
11018798198674	0.826233	116
11018798200982	-0.192432	117
11018798202497	-0.820560	353
3	5
11022934720993	2.614441	859
11022934722933	1.072777	589
11022934724112	0.037579	603
11022934722134	1.207844	349
11022934723737	0.765686	89
11022934724845	0.329712	348
11022934626888	-0.577484	360
11022934727311	-1.055145	92
4	2
11027573118857	2.623421	637
11027573116957	1.678711	863
11027573120918	0.545704	634
11027573119470	0.136932	862
11027573118401	4.709469	328
11027573179090	0.040089	344
4	4
11058231164280	1.396935	845
11058231163992	0.948788	859
11058231163339	0.909077	608
11058231172588	-0.780384	603
11058231165667	2.760460	323
11058231166960	1.300507	80
11058231166686	1.007999	64
11058231195023	-0.961266	345
3	4
11063163187435	1.927464	576
11063163190023	0.095917	592
11063163205030	-0.501385	586
11063163187154	3.470417	325
11063163188363	1.758392	82
11063163188712	1.315754	330
11063163189448	1.075447	81
5	2
11079893155799	1.596134	624
11079893157256	1.533588	876
11079893157161	1.250725	874
11079893160484	-0.314545	623
11079893181774	-0.457981	639
11079893156567	2.796238	363
11079893177041	-0.488163	372
4	2
11081721932851	1.895103	619
11081721932425	1.484684	833
11081721934660	0.961430	835
11081721933927	0.116280	622
11081721932469	2.296051	333
11081721934432	1.712902	98
4	3
11107725654753	1.137230	581
11107725654279	0.826820	833
11107725656131	0.463318	590
11107725655230	0.444572	857
11107725653904	1.881783	341
11107725655603	0.729263	86
11107725655601	0.150318	342
3	2
11132730223352	2.552269	835
11132730225541	1.296303	627
11132730225857	0.816204	618
11132730227806	2.049789	127
11132730225261	2.001041	343
4	4
11138738867192	1.083435	583
11138738867746	0.838211	885
11138738868563	0.661598	588
11138738868555	0.651653	884
11138738867370	2.147556	369
11138738866465	1.178726	365
11138738868440	-0.237335	66
11138738870583	-0.813419	70
6	7
11150384914382	6.341980	639
11150384913301	3.961281	857
11150384913644	3.561241	624
11150384914306	1.860733	833
11150384927425	-0.159084	835
11150384934936	-0.230534	625
11150384916099	3.882278	70
11150384915157	3.210423	97
11150384915031	2.561874	369
11150384915707	2.532707	377
11150384916806	2.373222	66
11150384915165	1.602421	357
11150384916408	1.070454	73
4	3
11153365956582	0.868698	859
11153365956682	0.654522	845
11153365956474	0.134651	601
11153365956888	-0.088741	604
11153365954651	1.153030	352
11153365955594	0.917263	347
11153365959115	-0.571144	93
2	5
11160663887819	0.750500	581
11160663887436	0.672482	590
11160663885489	4.322174	67
11160663884867	1.938751	324
11160663885281	1.700600	333
11160663896271	-0.446438	65
11160663888801	-0.615566	352
2	2
11171405447645	-0.439339	874
11171405459091	-0.486610	602
11171405436484	0.116478	66
11171405437940	-0.405666	75
6	2
11174998219440	1.751198	868
11174998221201	0.936340	577
11174998221067	0.324898	865
11174998232544	-0.445290	617
11174998237639	-0.450897	638
11174998222385	-0.726540	601
11174998220020	3.390759	382
11174998231464	0.445164	379
2	2
11175654653082	1.775249	860
11175654658739	0.114651	857
11175654660156	-0.605129	70
11175654674346	-1.022629	72
4	5
11175780127772	1.084267	586
11175780126755	0.809566	839
11175780127961	0.483715	581
11175780127887	0.365395	853
11175780128827	1.073036	84
11175780126645	0.735264	345
11175780130152	-0.291950	321
11175780131532	-0.576580	87
11175779934397	-0.970833	83
5	3
11178643957794	2.940540	593
11178643958090	1.280243	599
11178643958957	1.238815	845
11178643961349	0.573318	836
11178643958451	-0.126221	600
11178643960498	0.847931	82
11178643960822	0.042721	361
11178643959382	-0.073013	335
4	4
11190608200374	1.402176	879
11190608200487	1.171120	615
11190608202919	0.352055	880
11190608204165	0.222740	612
11190608201026	2.809837	88
11190608202278	1.252621	374
11190608208264	-0.571014	72
11190608221320	-1.027325	90
5	5
11194079596476	6.561409	865
11194079599079	3.202187	635
11194079599606	2.275181	638
11194079601496	1.294022	868
11194079614927	-0.482986	841
11194079602706	3.055515	69
11194079600788	2.655235	355
11194079603452	0.970898	74
11194079602731	0.691093	354
11194079613367	-0.454853	357
4	4
11196021498878	0.821869	603
11196021500852	0.600540	842
11196021505062	0.367325	837
11196021500732	-0.411556	589
11196021501692	1.556782	68
11196021500089	1.155884	321
11196021501243	0.108028	72
11196021500017	-0.168804	345
2	2
11213647100892	-0.560902	888
11213647021560	-0.763485	832
11213647109609	-0.164970	329
11213647020578	-0.648529	330
3	3
11213740384003	2.089146	866
11213740385080	1.738331	585
11213740385285	0.264309	870
11213740386195	2.448288	363
11213740387357	1.026810	91
11213740385874	0.921627	96
4	3
11218225535844	1.801147	609
11218225536347	1.452766	847
11218225537514	0.850658	838
11218225539870	-0.003235	612
11218225536926	2.048973	331
11218225538491	0.708839	100
11218225540170	-0.443245	97
4	6
11219938931184	-0.290413	882
11219938931706	-0.387459	834
11219938945173	-0.534290	873
11219938926168	-0.604588	894
11219938928354	2.366680	326
11219938930338	1.622295	124
11219938938965	0.182259	343
11219938934123	0.159714	119
11219938932446	-0.284576	335
11219938945715	-0.412647	322
3	2
11227604352230	5.409649	873
11227604364737	-0.512310	847
11227604360810	-0.604042	871
11227604355680	0.390663	331
11227604359008	0.301571	350
4	4
11233133091060	1.924969	616
11233133090637	1.474529	877
11233133092832	0.324158	881
11233133106585	-0.827255	878
11233133094038	1.379227	123
11233133092740	1.103767	355
11233133092835	0.553829	354
11233133095384	-0.388248	114
3	4
11244755945229	1.221378	598
11244755943447	1.042206	851
11244755945021	0.654198	848
11244755944259	1.988991	325
11244755944124	1.279293	334
11244755945899	0.907017	68
11244755945179	0.224068	72
3	3
11258905972706	3.291237	614
11258905972615	1.957741	875
11258905974564	0.387436	878
11258905972747	2.578094	362
11258905973474	1.804844	73
11258905987038	-0.347466	371
4	3
11262196721435	1.511871	866
11262196720417	1.384335	625
11262196723982	-0.265800	867
11262196740017	-0.544746	861
11262196720309	1.812336	360
11262196723431	1.675201	121
11262196722807	0.665329	113
4	4
11262966889772	1.829033	637
11262966888801	1.067902	845
11262966889116	0.628090	859
11262966893010	-0.174313	634
11262966890514	3.229080	109
11262966890078	1.710972	113
11262966890625	1.344967	341
11262966890117	0.871429	342
4	4
11272169217228	1.712566	626
11272169217086	1.183964	834
11272169216444	0.698143	616
11272169218443	-0.030590	843
11272169216743	1.697773	356
11272169216664	1.483746	79
11272169217802	1.002048	105
11272169218493	-0.205875	359
4	8
11272667657386	2.172523	616
11272667658074	1.611706	843
11272667657596	1.033569	834
11272667659807	0.423260	626
11272667656692	2.831959	352
11272667660667	1.699841	323
11272667658265	1.663910	349
11272667659373	1.046204	321
11272667660059	0.646172	99
11272667660219	0.241055	98
11272667658300	0.091251	347
11272667660084	-0.548355	345
7	4
11279078262310	5.098854	621
11279078261263	2.266991	886
11279078261843	1.482777	843
11279078260635	1.273491	585
11279078264338	0.645439	625
11279078264278	-0.005402	834
11279078266770	-0.126835	638
11279078260998	2.186226	375
11279078261291	1.684715	380
11279078261578	0.295296	98
11279078261058	0.240643	99
4	3
11280718038588	1.382088	854
11280718039045	1.242088	579
11280718039067	0.808453	588
11280718039385	-0.144726	853
11280718038920	3.054649	352
11280718039536	-0.285797	347
11280718048942	-0.620872	349
4	4
11282876842418	1.543011	868
11282876841601	0.815689	587
11282876841824	0.470547	578
11282876841393	0.393421	871
11282876842266	1.685791	75
11282876841289	1.120373	357
11282876841604	0.868206	355
11282876843212	-0.401936	95
10	8
11287217012340	2.020546	861
11287217015385	1.896595	605
11287217011930	1.171120	864
11287217014491	1.116909	633
11287217017538	1.046516	863
11287217015091	0.551720	625
11287217016101	0.478294	604
11287217015900	0.361752	862
11287217022504	0.139530	850
11287217018004	-0.233795	608
11287217015762	2.946724	328
11287217016411	2.704590	324
11287217018319	2.133789	64
11287217017973	1.094246	321
11287217017817	1.021832	80
11287217020172	-0.207813	351
11287217021342	-0.427372	125
11287217023519	-1.206165	92
3	5
11291898284199	2.058914	634
11291898284343	1.455383	895
11291898286099	0.217518	888
11291898283796	7.084991	121
11291898283259	2.581936	113
11291898283474	1.918606	363
11291898283606	0.981892	366
11291898292121	-0.364380	127
3	4
11292137408672	1.769943	864
11292137409812	1.667370	587
11292137408689	1.441185	859
11292137409010	2.387123	370
11292137409044	1.697479	77
11292137409596	0.753338	360
11292137411723	0.585636	68
4	2
11297286659074	1.722992	577
11297286658599	1.522346	881
11297286660115	0.550716	579
11297286660365	-0.010956	877
11297286664062	-0.457970	76
11297286671748	-0.481621	71
5	3
11336267832960	1.606560	607
11336267831399	1.479118	606
11336267832554	1.232140	845
11336268017399	-0.312706	859
11336267844820	-0.877590	605
11336267831265	1.957939	321
11336267833894	1.321796	73
11336267835080	0.910999	126
12	4
11343837737996	4.432373	595
11343837739885	2.910633	594
11343837738830	2.588837	859
11343837740768	1.846737	596
11343837738847	1.557888	598
11343837740074	1.424629	857
11343837739600	1.403923	853
11343837741359	1.188046	833
11343837741026	1.123425	839
11343837742455	0.815804	590
11343837742475	0.693737	864
11343837742816	-0.148510	861
11343837739176	1.920704	82
11343837739089	1.029591	354
11343837739745	1.009621	358
11343837674219	-0.698326	342
3	4
11344619676277	1.688480	579
11344619675181	1.289387	847
11344619677712	0.442738	838
11344619676865	1.336506	67
11344619676781	1.008015	361
11344619678243	0.411598	76
11344619676514	0.227131	359
3	4
11351968792342	2.006706	618
11351968791437	1.675526	840
11351968798424	-0.298008	880
11351968792802	2.543903	341
11351968794283	2.253307	106
11351968796256	0.318546	108
11351968808995	-0.333000	342
3	4
11354832315045	2.037601	861
11354832315456	1.080864	608
11354832318878	-0.522915	603
11354832314799	1.261398	351
11354832316413	0.561943	92
11354832316843	0.187393	331
11354832321936	-0.569633	89
4	4
11360743982917	1.673595	613
11360743982541	1.494186	879
11360743985355	0.080341	880
11360744003281	-0.723408	616
11360743984402	2.363377	375
11360743982999	2.008915	97
11360743984165	0.969833	73
11360743983751	-0.163792	100
3	4
11360849323270	2.054901	870
11360849324461	1.687397	634
11360849327210	0.335281	637
11360849325615	2.317005	104
11360849326015	1.157066	356
11360849327617	1.093800	114
11360849326722	0.114399	353
4	4
11366745888499	2.375874	619
11366745889036	2.099480	628
11366745888273	1.563469	877
11366745888081	0.583778	881
11366745889029	4.105576	344
11366745889667	1.122650	346
11366745889753	0.658371	324
11366745892382	0.277805	106
2	5
11381721898170	2.228252	866
11381721900278	1.420361	634
11381721900126	2.689548	99
11381721900227	0.974701	370
11381721902442	0.718880	379
11381721901974	-0.294056	98
11381721933226	-0.965889	101
2	6
11388657161830	-0.306099	891
11388657171664	-0.666027	579
11388657160306	0.108814	337
11388657159427	0.004112	344
11388657159120	-0.122963	320
11388657158064	-0.541824	83
11388657159992	-0.909164	80
11388657167468	-1.466702	77
4	4
11389520133619	1.600563	596
11389520133424	1.114891	886
11389520134719	0.722790	590
11389520134634	0.575588	883
11389520135898	1.588535	84
11389520134834	1.501556	354
11389520135609	0.967812	87
11389520135631	0.673443	355
2	4
11391206761362	1.169945	591
11391206770847	-0.623314	615
11391206760340	2.475334	330
11391206762360	0.761356	88
11391206762933	0.393295	320
11391206776094	0.039806	325
2	4
11410292746365	1.098511	594
11410292747505	-0.427509	593
11410292747717	2.021820	64
11410292745622	1.349663	361
11410292747910	0.142708	335
11410292877254	-0.399548	383
2	4
11427319228674	1.437229	629
11427319226742	1.387478	845
11427319226618	1.569382	349
11427319229091	1.489269	127
11427319231180	0.151031	120
11427319231799	-0.049538	352
5	4
11428333812578	3.195110	581
11428333812262	1.919209	855
11428333813353	1.402920	586
11428333813604	0.273659	849
11428333824582	-0.435219	590
11428333813979	1.866505	330
11428333813797	1.215805	80
11428333813104	1.181942	325
11428333814630	0.883987	64
3	4
11437144577899	2.193329	591
11437144577866	2.040966	880
11437144577473	1.940418	879
11437144578371	3.373241	383
11437144578662	3.093437	114
11437144595139	-0.227913	376
11437144596630	-0.374111	380
